measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,16,Philippines,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.00012228215057629628,0.0001878684447398838,8.163228276144948e-05
5,Prevalence,16,Philippines,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0001180385396867859,0.00018129826513319457,7.905612310562916e-05
5,Prevalence,16,Philippines,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.00012018743910077245,0.0001846208000560983,8.050508745151665e-05
5,Prevalence,16,Philippines,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0038321631865017745,0.006846424554022881,0.0015454685089351574
5,Prevalence,16,Philippines,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0018735965483508796,0.003441366421291373,0.0007681362730249733
5,Prevalence,16,Philippines,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.002861292170365755,0.005135626557375057,0.0011791495642991786
5,Prevalence,26,Papua New Guinea,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.001342316885916099,0.003360570507405119,4.8290301557611056e-05
5,Prevalence,26,Papua New Guinea,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0013188924845258616,0.0033252156840719977,4.7241871850451796e-05
5,Prevalence,26,Papua New Guinea,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.001331096183314527,0.003343801469146412,4.778740605118373e-05
5,Prevalence,26,Papua New Guinea,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0010459987270784084,0.002817712976270215,2.7647171942570074e-05
5,Prevalence,26,Papua New Guinea,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0033296763854562747,0.011299860848770929,8.796664715023134e-05
5,Prevalence,26,Papua New Guinea,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.002134418820381961,0.00693190097956915,5.644719446000541e-05
5,Prevalence,38,Mongolia,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,3.49202433247069e-06,9.00413184131878e-06,3.8132119365457247e-07
5,Prevalence,38,Mongolia,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,3.1374684704974347e-06,8.18755408323376e-06,3.258351122908786e-07
5,Prevalence,38,Mongolia,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,3.3120749870291706e-06,8.584474047819578e-06,3.540378536368738e-07
5,Prevalence,38,Mongolia,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,1.752225689438324e-05,3.109304731845986e-05,8.15201853392231e-06
5,Prevalence,38,Mongolia,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,1.6041341465681808e-05,2.982164700758842e-05,6.223410834790045e-06
5,Prevalence,38,Mongolia,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,1.6776612450208187e-05,3.0155172590373337e-05,7.4121746317423125e-06
5,Prevalence,214,Nigeria,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0010854053142978941,0.0013819953704536517,0.0008102890146648928
5,Prevalence,214,Nigeria,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0010436692486604135,0.0013300823913878106,0.0007696306410431163
5,Prevalence,214,Nigeria,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0010638192590759327,0.0013548563374577377,0.0007877983000286058
5,Prevalence,214,Nigeria,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0010772009943613924,0.0012977228735453518,0.000885231667506271
5,Prevalence,214,Nigeria,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.002823654281422083,0.0036027075734653587,0.0021291219010132643
5,Prevalence,214,Nigeria,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0019979741654179957,0.0024953423910729967,0.001553174020890728
5,Prevalence,6,China,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,4.4229963629251006e-05,5.407701472577149e-05,3.314601342454143e-05
5,Prevalence,6,China,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,3.8831340138293766e-05,4.726888316781763e-05,2.975919213966326e-05
5,Prevalence,6,China,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,4.166231625437084e-05,5.098276407580989e-05,3.150899914743921e-05
5,Prevalence,6,China,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.00018726737626227312,0.0003283851638663523,9.14132769495376e-05
5,Prevalence,6,China,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.00011179966472134873,0.00019284527186639856,5.678867666875072e-05
5,Prevalence,6,China,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0001508726854750857,0.00026244603304194906,7.559209641113178e-05
5,Prevalence,15,Myanmar,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.001096183630702495,0.001467032039579416,0.0004597606998022865
5,Prevalence,15,Myanmar,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0010596019654502667,0.0014218019897125713,0.0004517759321348214
5,Prevalence,15,Myanmar,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0010777052845854821,0.0014439222991149778,0.0004570461062080751
5,Prevalence,15,Myanmar,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0008389345022889719,0.0010547983046219499,0.0005941462765530762
5,Prevalence,15,Myanmar,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0011223130698359333,0.0015921238713642323,0.0005896315145770493
5,Prevalence,15,Myanmar,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0009830199965388008,0.0013154433817455927,0.0006036811489353218
5,Prevalence,168,Angola,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0016401164019146982,0.0022937295407740718,0.001092344871280888
5,Prevalence,168,Angola,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0016093962805285797,0.002250901724506447,0.0010767898850129224
5,Prevalence,168,Angola,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0016242941957690135,0.0022708378971480992,0.001084080384810241
5,Prevalence,168,Angola,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0015091940981159454,0.0023434777401874656,0.0009386467536397539
5,Prevalence,168,Angola,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.007058602912160207,0.0120509756156202,0.003315210426002404
5,Prevalence,168,Angola,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.00436693042621609,0.00727025207881735,0.002216796950134241
5,Prevalence,191,Zambia,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.013932319687456767,0.015744499687218035,0.011964930054360116
5,Prevalence,191,Zambia,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.013863025258869672,0.01565206137437941,0.011849462933590264
5,Prevalence,191,Zambia,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.013897033687438472,0.015707094116404405,0.01190204939183971
5,Prevalence,191,Zambia,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.015904353968871184,0.02071835987703083,0.01152289770646543
5,Prevalence,191,Zambia,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.029339106031899723,0.038099992916735874,0.021978154962959278
5,Prevalence,191,Zambia,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.022818965446602016,0.028500403303820723,0.01814965605047675
5,Prevalence,169,Central African Republic,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.004812670841670672,0.006083087738798201,0.003421628140201343
5,Prevalence,169,Central African Republic,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.00473347783061723,0.005993193619608973,0.003382076943943904
5,Prevalence,169,Central African Republic,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0047726387791924615,0.006037666041568163,0.003402011399405867
5,Prevalence,169,Central African Republic,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.00428586961816306,0.005578229922012127,0.003346229948224965
5,Prevalence,169,Central African Republic,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.009548701161288186,0.017328852751927765,0.004862422810675052
5,Prevalence,169,Central African Republic,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0069683451787818824,0.01115426016738415,0.004323445272713207
5,Prevalence,135,Brazil,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0002670588782305716,0.0003327263332560908,0.00016698530562640477
5,Prevalence,135,Brazil,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.0002447639903106638,0.00030133469651265186,0.00015316007675053407
5,Prevalence,135,Brazil,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.00025573511402945514,0.0003166266556284488,0.0001600806931524164
5,Prevalence,135,Brazil,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0010004721159957244,0.001401663808919107,0.0006364357453316229
5,Prevalence,135,Brazil,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0011092064489438207,0.0015083859739628773,0.0007187855848313793
5,Prevalence,135,Brazil,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0010557173545935354,0.0014568522508302713,0.0006800507793567307
5,Prevalence,190,Uganda,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.009067379507660494,0.01047402242664838,0.00747981655186429
5,Prevalence,190,Uganda,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.009004620129773658,0.010395999369054523,0.0074622944082354285
5,Prevalence,190,Uganda,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.009036389994489693,0.0104404847187821,0.007473047133570542
5,Prevalence,190,Uganda,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0078955980109353,0.009612205917404507,0.006477370324932671
5,Prevalence,190,Uganda,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.015682518336171923,0.020474520332690576,0.011188217186900544
5,Prevalence,190,Uganda,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.01181872798424071,0.014713658614802465,0.009090495264850383
5,Prevalence,179,Ethiopia,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.002951996407869282,0.00358958405886018,0.002411488781599481
5,Prevalence,179,Ethiopia,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.002963917871817782,0.0035952448554974086,0.002416980223825294
5,Prevalence,179,Ethiopia,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.002957846384877839,0.0035925604618935623,0.0024213154238822226
5,Prevalence,179,Ethiopia,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0027185624253080833,0.003260435305133664,0.002208798541106423
5,Prevalence,179,Ethiopia,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0035558539915586094,0.0043436309436650595,0.002894024742227913
5,Prevalence,179,Ethiopia,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.003134945654751462,0.0037801969711735136,0.0025690901308239983
5,Prevalence,163,India,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.00019121953575717402,0.00021976019486902854,0.00016127001207777466
5,Prevalence,163,India,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.00018719292752208922,0.00021509004768373319,0.00015810355159168193
5,Prevalence,163,India,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.00018926045113218615,0.00021729662678575287,0.00015970099906832647
5,Prevalence,163,India,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0002448063213497147,0.00029102512926280954,0.00020672748046860083
5,Prevalence,163,India,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.00036633221123608676,0.0004872345314422711,0.0002679759740654834
5,Prevalence,163,India,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.0003039781780096814,0.00037539521285018826,0.00024346338926251593
5,Prevalence,194,Lesotho,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.031735929977294616,0.03588651896168237,0.026657754821666865
5,Prevalence,194,Lesotho,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.03036838496462326,0.034087735431847246,0.02571134799932566
5,Prevalence,194,Lesotho,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.031031406372730032,0.03501491138229867,0.026128069272793132
5,Prevalence,194,Lesotho,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.028958451120999897,0.03747281446847402,0.021339821066892754
5,Prevalence,194,Lesotho,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.06239259928569034,0.08349645226441307,0.04569927686775207
5,Prevalence,194,Lesotho,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.045952702088204324,0.058802919954438704,0.03570125040630864
5,Prevalence,184,Mozambique,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.019144887226450243,0.02256010187436966,0.015701532192387575
5,Prevalence,184,Mozambique,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.01899890527573807,0.022386584217787227,0.015572866134673896
5,Prevalence,184,Mozambique,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,0.019070414949876324,0.02248198346016151,0.01564765181931492
5,Prevalence,184,Mozambique,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.019925771039443214,0.03302598559235201,0.010658171017193782
5,Prevalence,184,Mozambique,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.056312601713795714,0.08740919098094123,0.03636011800420175
5,Prevalence,184,Mozambique,3,Both,8,15-19 years,298,HIV/AIDS,2,Percent,2019,0.03913803139206446,0.058208369762505804,0.026836341639465692
5,Prevalence,161,Bangladesh,1,Male,7,10-14 years,298,HIV/AIDS,2,Percent,2019,8.533517915984974e-06,3.701065322936295e-05,3.813404769253765e-06
5,Prevalence,161,Bangladesh,2,Female,7,10-14 years,298,HIV/AIDS,2,Percent,2019,8.646467941718174e-06,4.166391569554188e-05,3.818286688769232e-06
5,Prevalence,161,Bangladesh,3,Both,7,10-14 years,298,HIV/AIDS,2,Percent,2019,8.590868325591847e-06,3.925898408404392e-05,3.8245819463932996e-06
5,Prevalence,161,Bangladesh,1,Male,8,15-19 years,298,HIV/AIDS,2,Percent,2019,2.1684343238395867e-05,7.443099483715492e-05,8.745143208749096e-06
5,Prevalence,161,Bangladesh,2,Female,8,15-19 years,298,HIV/AIDS,2,Percent,2019,2.1578677526472408e-05,7.94747289819776e-05,8.38852452110525e-06
